"orf_name","lfc","DE","GENENAME","DESCRIPTION"
"YPL249C",0.2572697785746987,"Up","GYP5","GTPase-activating protein (GAP) for yeast Rab family members; involved in ER to Golgi trafficking; exhibits GAP activity toward Ypt1p that is stimulated by Gyl1p, also acts on Sec4p; interacts with Gyl1p, Rvs161p and Rvs167p; involved in recruiting Rvs167p to the bud tip during polarized growth; relocalizes from bud neck to cytoplasm upon DNA replication stress; GYP5 has a paralog, GYL1, that arose from the whole genome duplication"
"YGR045C",0.25721040961019376,"Up",NULL,"Putative protein of unknown function; conserved across S. cerevisiae strains"
"YDR043C",0.25667011813475643,"Up","NRG1","Transcriptional repressor; recruits the Cyc8p-Tup1p complex to promoters; mediates glucose repression and negatively regulates a variety of processes including filamentous growth and alkaline pH response; activated in stochastic pulses of nuclear localization in response to low glucose"
"YKL179C",0.2563764623139395,"Up","COY1","Golgi membrane protein with similarity to mammalian CASP; genetic interactions with GOS1 (encoding a Golgi snare protein) suggest a role in Golgi function"
"YNL253W",0.25398170257593167,"Up","TEX1","Protein involved in mRNA export; component of the transcription export (TREX) complex"
"YKL188C",0.25241869069903866,"Up","PXA2","Subunit of heterodimeric peroxisomal ABC transport complex, with Pxa1p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transportesr ABCD1 and ABCD2, and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD), a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant"
"YDR365C",0.25235548809973035,"Up","ESF1","Nucleolar protein involved in pre-rRNA processing; depletion causes severely decreased 18S rRNA levels"
"YMR035W",0.2521409980631779,"Up","IMP2","Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificity), and Som1p"
"YLR092W",0.2520865702749824,"Up","SUL2","High affinity sulfate permease; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p, which control the concentration of endogenous activated sulfate intermediates"
"YNL308C",0.2517891306821845,"Up","KRI1","Essential nucleolar protein required for 40S ribosome biogenesis; associate with snR30; physically and functionally interacts with Krr1p"
"YOR126C",0.2507203210266942,"Up","IAH1","Isoamyl acetate-hydrolyzing esterase; required in balance with alcohol acetyltransferase to maintain optimal amounts of isoamyl acetate, which is particularly important in sake brewing"
"YLR130C",0.25063535352184235,"Up","ZRT2","Low-affinity zinc transporter of the plasma membrane; transcription is induced under low-zinc conditions by the Zap1p transcription factor"
"YGR161C",0.25056995536382,"Up","RTS3","Putative component of the protein phosphatase type 2A complex"
"YLR070C",0.2502503970353479,"Up","XYL2","Xylitol dehydrogenase; converts xylitol to D-xylulose; expression induced by xylose, even though this pentose sugar is not well utilized by S. cerevisiae; null mutant has cell wall defect"
"YOR059C",0.2488471636740624,"Up","LPL1","Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress"
"YNL286W",0.24835392075446364,"Up","CUS2","Putative checkpoint factor in transcription; binds to U2 snRNA and Prp11p; regulates toggling of the U2 snRNA stem II region between different structures; contains two RNA recognition motifs (RRMs)"
"YNL306W",0.24829187508532274,"Up","MRPS18","Mitochondrial ribosomal protein of the small subunit; essential for viability, unlike most other mitoribosomal proteins"
"YBL106C",0.24582201391945566,"Up","SRO77","Protein with roles in exocytosis and cation homeostasis; functions in docking and fusion of post-Golgi vesicles with plasma membrane; regulates cell proliferation and colony development via the Rho1-Tor1 pathway; interacts with SNARE protein Sec9p; homolog of Drosophila lethal giant larvae tumor suppressor; SRO77 has a paralog, SRO7, that arose from the whole genome duplication"
"YOL129W",0.2451061377675311,"Up","VPS68","Vacuolar membrane protein of unknown function; involved in vacuolar protein sorting; also detected in the mitochondria"
"YBR095C",0.24394028106106316,"Up","RXT2","Component of the histone deacetylase Rpd3L complex; possibly involved in cell fusion and invasive growth; relocalizes to the cytosol in response to hypoxia"
"YKL186C",0.24288788215258095,"Up","MTR2","mRNA transport regulator; essential nuclear protein; Mex67p and Mtr2p form a mRNA export complex which binds to RNA"
"YLR306W",0.24271861863073574,"Up","UBC12","Enzyme that mediates the conjugation of Rub1p; a ubiquitin-like protein, to other proteins; related to E2 ubiquitin-conjugating enzymes"
"YDR162C",0.24140207644557093,"Up","NBP2","Protein involved in the HOG (high osmolarity glycerol) pathway; negatively regulates Hog1p by recruitment of phosphatase Ptc1p the Pbs2p-Hog1p complex; interacts with Bck1p and down regulates the cell wall integrity pathway; found in the nucleus and cytoplasm, contains an SH3 domain and a Ptc1p binding domain (PBM)"
"YHR146W",0.2413123268943471,"Up","CRP1","Protein that binds to cruciform DNA structures; CRP1 has a paralog, MDG1, that arose from the whole genome duplication"
"YBL041W",0.23777047286098366,"Up","PRE7","Beta 6 subunit of the 20S proteasome"
"YDR248C",0.23740784922947689,"Up",NULL,"Putative gluconokinase; sequence similarity to bacterial and human gluconokinase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; upregulated by deletion of the RNAP-II associated factor, PAF1"
"YGR013W",0.23729410813501262,"Up","SNU71","Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific, no metazoan counterpart"
"YMR104C",0.23367347716979564,"Up","YPK2","Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant"
"YGL168W",0.23247817636783255,"Up","HUR1","Protein of unknown function; reported null mutant phenotype of hydroxyurea sensitivity may be due to effects on overlapping PMR1 gene"
"YDL144C",0.2295201935478206,"Up",NULL,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YDL144C is not an essential gene; protein abundance increases in response to DNA replication stress"
"YPL158C",0.22565552784579607,"Up","AIM44","Protein that regulates Cdc42p and Rho1p; functions in the late steps of cytokinesis and cell separation; sustains Rho1p at the cell division site after actomyosin ring contraction; inhibits the activation of Cdc42-Cla4 at the cell division site to prevent budding inside the old bud neck; transcription is regulated by Swi5p; null mutant displays elevated frequency of mitochondrial genome loss; relocalizes from bud neck to cytoplasm upon DNA replication stress"
"YLR223C",0.22539334381354537,"Up","IFH1","Coactivator, regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI, a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog, CRF1, that arose from the whole genome duplication"
"YBR097W",0.21960648833123675,"Up","VPS15","Serine/threonine protein kinase involved in vacuolar protein sorting; functions as a membrane-associated complex with Vps34p; active form recruits Vps34p to the Golgi membrane; interacts with the GDP-bound form of Gpa1p; myristoylated; a fraction is localized, with Vps34p, to nuclear pores at nucleus-vacuole junctions and may facilitate transcription elongation for genes positioned at the nuclear periphery"
"YER115C",0.21958396179472234,"Up","SPR6","Protein of unknown function; expressed during sporulation; not required for sporulation, but gene exhibits genetic interactions with other genes required for sporulation"
"YLR442C",0.21952939000383823,"Up","SIR3","Silencing protein; interacts with Sir2p, Sir4p, and histone H3/H4 tails to establish transcriptionally silent chromatin; required for spreading of silenced chromatin; recruited to chromatin through interaction with Rap1p; C-terminus assumes variant winged helix-turn-helix (wH) fold that mediates homodimerization, which is critical for holo-SIR complex loading; required for telomere hypercluster formation in quiescent yeast cells; has paralog ORC1 from whole genome duplication"
"YLR260W",0.21865980569382862,"Up","LCB5","Minor sphingoid long-chain base kinase; possibly involved in synthesis of long-chain base phosphates, which function as signaling molecules; LCB5 has a paralog, LCB4, that arose from the whole genome duplication"
"YAL049C",0.21818198382252726,"Up","AIM2","Cytoplasmic protein involved in mitochondrial function or organization; null mutant displays reduced frequency of mitochondrial genome loss; potential Hsp82p interactor"
"YOR292C",0.2156127475999183,"Up",NULL,"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YOR292C is not an essential gene"
"YJR017C",0.21321317316657695,"Up","ESS1","Peptidylprolyl-cis/trans-isomerase (PPIase); specific for phosphorylated S/T residues N-terminal to proline; regulates phosphorylation of RNAPII large subunit (Rpo21p) C-terminal domain (CTD) at Ser7; associates with phospho-Ser5 form of RNAPII in vivo; present along entire coding length of genes; represses initiation of CUTs; required for efficient termination of mRNA transcription, trimethylation of histone H3; human ortholog PIN1 can complement yeast null and ts mutants"
"YBR081C",0.21159359736158717,"Up","SPT7","Subunit of the SAGA transcriptional regulatory complex; involved in proper assembly of the complex; also present as a C-terminally truncated form in the SLIK/SALSA transcriptional regulatory complex"
"YOR032C",0.21009110418248186,"Up","HMS1","bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant"
"YDR051C",0.2094593860124587,"Up","DET1","Acid phosphatase; involved in the non-vesicular transport of sterols in both directions between the endoplasmic reticulum and plasma membrane; deletion confers sensitivity to nickel"
"YJR142W",0.2063585835718025,"Up",NULL,"8-oxo-dGTP diphosphatase of the Nudix hydrolase family; converts diphosphates of damaged forms of thiamin to monophosphates; GST fusion protein is a Dbf2p-Mob1p phosphorylation target in a proteome chip analysis; synthetic lethal with PH085 deletion; plays a role in restricting Ty1 transposition"
