Elm	Domain	interactorElm	interactorDomain	StartElm	StopElm	StartDomain	StopDomain	AffinityMin	AffinityMax	PMID	taxonomyElm	taxonomyDomain	
LIG_RuBisCO_WRxxL_1	PF00101	A0A2K3DEH1	P08475	1808	1816	57	171	None	None	33177094	"3055"(Chlamydomonas reinhardtii)	"3055"(Chlamydomonas reinhardtii)
LIG_RuBisCO_WRxxL_1	PF00101	A0A2K3DMS8	P08475	660	668	57	171	None	None	33177094	"3055"(Chlamydomonas reinhardtii)	"3055"(Chlamydomonas reinhardtii)
LIG_RuBisCO_WRxxL_1	PF00101	A0A2K3DG19	P08475	1682	1690	57	171	None	None	33177094	"3055"(Chlamydomonas reinhardtii)	"3055"(Chlamydomonas reinhardtii)
LIG_RuBisCO_WRxxL_1	PF00101	A8IIK4	P08475	431	439	57	171	None	None	33177094	"3055"(Chlamydomonas reinhardtii)	"3055"(Chlamydomonas reinhardtii)
LIG_RuBisCO_WRxxL_1	PF00101	A0A2K3DA85	P08475	59	67	57	171	3.0	3.0	33230314,33177094	"3055"(Chlamydomonas reinhardtii)	"3055"(Chlamydomonas reinhardtii)
LIG_Integrin_KxxGD_FGGC_5	PF01839	P02679-2	P08514	432	437	320	362	0.64	1.27	18710925,1864844,26631735	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF00362	P02679-2	P05106	432	437	133	381	0.64	1.27	18710925,1864844,26631735	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF01839	P02680-2	P08514	432	437	320	362	None	None	18710925	"10116"(Rattus norvegicus)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF00362	P02680-2	P05106	432	437	133	381	None	None	18710925	"10116"(Rattus norvegicus)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF01839	Q8VCM7	P08514	431	436	320	362	None	None	18710925	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF00362	Q8VCM7	P05106	431	436	133	381	None	None	18710925	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF01839	F1P8G0	P08514	432	437	320	362	None	None	18710925	"9615"(Canis lupus familiaris)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF00362	F1P8G0	P05106	432	437	133	381	None	None	18710925	"9615"(Canis lupus familiaris)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF00362	E1BV78	P05106	433	438	133	381	None	None	18710925	"9031"(Gallus gallus)	"9606"(Homo sapiens)
LIG_Integrin_KxxGD_FGGC_5	PF01839	E1BV78	P08514	433	438	320	362	None	None	18710925	"9031"(Gallus gallus)	"9606"(Homo sapiens)
LIG_PTAP_UEV_1	PF05743	D0V559	Q99816	586	591	21	141	28.5	28.5	28848228	"5811"(Toxoplasma gondii)	"9606"(Homo sapiens)
LIG_PTAP_UEV_1	PF05743	D0V559	Q99816	620	625	21	141	28.5	28.5	28848228	"5811"(Toxoplasma gondii)	"9606"(Homo sapiens)
LIG_LYPXL_S_1	PF13949	B6KJ32	Q8WUM4-2	170	174	412	701	None	None	28848228	"5811"(Toxoplasma gondii)	"9606"(Homo sapiens)
LIG_LYPXL_S_1	PF13949	B6KJ32	Q8WUM4-2	299	303	412	701	2.1	3.1	28848228	"5811"(Toxoplasma gondii)	"9606"(Homo sapiens)
DOC_CYCLIN_yClb3_PxF_3	PF00134	Q06616	P24870	190	198	171	297	None	None	32553169	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
DOC_CYCLIN_yClb3_PxF_3	PF00134	Q12043	P24870	665	673	171	297	None	None	32553169	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
DOC_CYCLIN_yClb3_PxF_3	PF00134	P38041	P24870	410	418	171	297	None	None	32553169	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
DOC_CYCLIN_yClb3_PxF_3	PF00134	Q00416	P24870	1034	1042	171	297	None	None	32553169	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
TRG_DiLeu_BaEn_1	PF01217	P19554	P61966	63	68	1	142	None	None	24843023	"11691"(Human immunodeficiency virus type 1 (SF162 ISOLATE))	"9606"(Homo sapiens)
TRG_DiLeu_BaEn_1	PF01217	P04601	P62744	160	165	1	142	None	None	24473078	"11706"(HIV-1 M:B_HXB2R)	"10116"(Rattus norvegicus)
TRG_DiLeu_BaEn_1	PF01217	P03404	Q96PC3	160	165	1	142	None	None	30053425	"11678"(Human immunodeficiency virus type 1 BH10)	"9606"(Homo sapiens)
TRG_DiLeu_BaEn_1	PF01217	Q4JGV0	P62744	190	195	1	142	None	None	31447307	"11723"(Simian immunodeficiency virus)	"10116"(Rattus norvegicus)
TRG_DiLeu_BaLyEn_6	PF01217	P01730	P62743	434	439	1	142	None	None	19140243,10069811	"9606"(Homo sapiens)	"10090"(Mus musculus)
MOD_CDC14_SPxK_1	PF00782	Q08981	Q00684	3	6	198	335	None	None	26256689,26085509,22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q08981	Q9UNH5	3	6	207	328	None	None	26256689,26085509,22117071	"559292"(Saccharomyces cerevisiae S288c)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	Q08981	O60729	3	6	240	366	None	None	26256689,26085509,22117071	"559292"(Saccharomyces cerevisiae S288c)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	Q08981	Q00684	31	34	198	335	None	None	24631283,26256689,22072794,22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q08981	Q9UNH5	31	34	207	328	None	None	24631283,26256689,22072794,22117071	"559292"(Saccharomyces cerevisiae S288c)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	Q08981	O60729	31	34	240	366	None	None	24631283,26256689,22072794,22117071	"559292"(Saccharomyces cerevisiae S288c)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	Q08981	Q9P7H1	31	34	204	337	None	None	24631283,26256689,22072794,22117071	"559292"(Saccharomyces cerevisiae S288c)	"284812"(Schizosaccharomyces pombe 972h-)
MOD_CDC14_SPxK_1	PF00782	Q08981	Q00684	48	51	198	335	None	None	22072794,22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q08981	Q00684	102	105	198	335	None	None	22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P53197	Q00684	16	19	198	335	None	None	10074450,22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P53197	Q00684	42	45	198	335	None	None	10074450,22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P53197	Q9UNH5	42	45	207	328	None	None	10074450,22117071	"559292"(Saccharomyces cerevisiae S288c)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	P53197	O60729	42	45	240	366	None	None	10074450,22117071	"559292"(Saccharomyces cerevisiae S288c)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	P53197	Q00684	239	242	198	335	None	None	26256689,10074450,22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P53197	Q9UNH5	239	242	207	328	None	None	26256689,10074450,22117071	"559292"(Saccharomyces cerevisiae S288c)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	P53197	O60729	239	242	240	366	None	None	26256689,10074450,22117071	"559292"(Saccharomyces cerevisiae S288c)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	Q03898	Q00684	36	39	198	335	None	None	22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q03898	Q00684	54	57	198	335	None	None	22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q03898	Q00684	117	120	198	335	None	None	22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q03898	Q00684	148	151	198	335	None	None	22117071	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P09119	Q00684	43	46	198	335	None	None	22117071	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P09119	Q00684	372	375	198	335	None	None	22117071	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q12267	Q00684	128	131	198	335	None	None	24319056	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P25558	Q00684	1549	1552	198	335	None	None	24319056	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P09959	Q00684	160	163	198	335	None	None	24631283,14993267,22072794	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P40316	Q00684	71	74	198	335	None	None	24631283,22072794	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P40028	Q00684	67	70	198	335	None	None	24631283	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P40028	Q00684	500	503	198	335	None	None	24631283	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P40028	Q00684	583	586	198	335	None	None	24631283	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P40028	Q00684	655	658	198	335	None	None	24631283	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P40028	Q00684	679	682	198	335	None	None	24631283	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P14180	Q00684	14	17	198	335	None	None	22072794	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P14180	Q00684	60	63	198	335	None	None	22072794	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P14180	Q00684	69	72	198	335	None	None	22072794	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P14180	Q00684	100	103	198	335	None	None	22072794	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q9UHB6	Q9UNH5	374	377	207	328	None	None	28465438	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDC14_SPxK_1	PF00782	Q08981	I1RAL2	3	6	265	393	None	None	26256689,26085509,22117071	"559292"(Saccharomyces cerevisiae S288c)	"229533"(Fusarium graminearum PH-1)
MOD_CDC14_SPxK_1	PF00782	Q08981	I1RAL2	31	34	265	393	None	None	24631283,26256689,22072794,22117071	"559292"(Saccharomyces cerevisiae S288c)	"229533"(Fusarium graminearum PH-1)
MOD_CDC14_SPxK_1	PF00782	P53197	I1RAL2	239	242	265	393	None	None	26256689,10074450,22117071	"559292"(Saccharomyces cerevisiae S288c)	"229533"(Fusarium graminearum PH-1)
MOD_CDC14_SPxK_1	PF00782	Q12280	Q00684	7	10	198	335	None	None	26085509	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q12280	Q00684	354	357	198	335	None	None	26085509	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q12280	Q00684	404	407	198	335	None	None	26085509	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P53197	Q00684	227	230	198	335	None	None	10074450	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P53197	Q00684	436	439	198	335	None	None	10074450	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P08153	Q00684	522	525	198	335	None	None	9885559	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P08153	Q00684	646	649	198	335	None	None	9885559	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P08153	Q00684	664	667	198	335	None	None	9885559	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P38634	Q00684	76	79	198	335	None	None	9885559	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	P32380	Q00684	36	39	198	335	None	None	27852625	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q1MTQ7	Q9P7H1	598	601	204	337	None	None	19686686	"284812"(Schizosaccharomyces pombe 972h-)	"284812"(Schizosaccharomyces pombe 972h-)
MOD_CDC14_SPxK_1	PF00782	Q1MTQ7	Q9P7H1	605	608	204	337	None	None	19686686	"284812"(Schizosaccharomyces pombe 972h-)	"284812"(Schizosaccharomyces pombe 972h-)
MOD_CDC14_SPxK_1	PF00782	Q1MTQ7	Q9P7H1	611	614	204	337	None	None	19686686	"284812"(Schizosaccharomyces pombe 972h-)	"284812"(Schizosaccharomyces pombe 972h-)
MOD_CDC14_SPxK_1	PF00782	Q9HDY1	Q9P7H1	640	643	204	337	None	None	19686686	"284812"(Schizosaccharomyces pombe 972h-)	"284812"(Schizosaccharomyces pombe 972h-)
MOD_CDC14_SPxK_1	PF00782	Q9HDY1	Q9P7H1	683	686	204	337	None	None	19686686	"284812"(Schizosaccharomyces pombe 972h-)	"284812"(Schizosaccharomyces pombe 972h-)
MOD_CDC14_SPxK_1	PF00782	Q9HDY1	Q9P7H1	688	691	204	337	None	None	19686686	"284812"(Schizosaccharomyces pombe 972h-)	"284812"(Schizosaccharomyces pombe 972h-)
MOD_CDC14_SPxK_1	PF00782	Q9HDY1	Q9P7H1	693	696	204	337	None	None	19686686	"284812"(Schizosaccharomyces pombe 972h-)	"284812"(Schizosaccharomyces pombe 972h-)
MOD_CDC14_SPxK_1	PF00782	Q12369	Q00684	801	804	198	335	None	None	24954044	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q12369	Q00684	855	858	198	335	None	None	24954044	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q12369	Q00684	882	885	198	335	None	None	24954044	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
MOD_CDC14_SPxK_1	PF00782	Q12369	Q00684	892	895	198	335	None	None	24954044	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
LIG_SH3_CIN85_PxpxPR_1	PF14604	A0A1B0SZV8	A0A5J6CXL6	328	333	5	54	None	None	32247045	"8128"(Oreochromis niloticus)	"8128"(Oreochromis niloticus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	A0A1B0SZV8	A0A5J6CXL6	328	333	119	167	None	None	32247045	"8128"(Oreochromis niloticus)	"8128"(Oreochromis niloticus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	A0A1B0SZV8	A0A5J6CXL6	352	357	5	54	None	None	32247045	"8128"(Oreochromis niloticus)	"8128"(Oreochromis niloticus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	A0A1B0SZV8	A0A5J6CXL6	352	357	119	167	None	None	32247045	"8128"(Oreochromis niloticus)	"8128"(Oreochromis niloticus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	B6KJ32	Q96B97	115	120	274	324	None	None	28848228	"5811"(Toxoplasma gondii)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	B6KJ32	Q96B97	131	136	274	324	None	None	28848228	"5811"(Toxoplasma gondii)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	B6KJ32	Q96B97	260	265	274	324	None	None	28848228	"5811"(Toxoplasma gondii)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	B6KV60	Q96B97	59	64	6	54	None	None	28848228	"508771"(Toxoplasma gondii ME49)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	B6KV60	Q96B97	59	64	105	153	None	None	28848228	"508771"(Toxoplasma gondii ME49)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	B6KV60	Q96B97	59	64	274	324	None	None	28848228	"508771"(Toxoplasma gondii ME49)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	B6KV60	Q9Y5K6	59	64	6	55	None	None	28848228	"508771"(Toxoplasma gondii ME49)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	B6KV60	Q9Y5K6	59	64	115	163	None	None	28848228	"508771"(Toxoplasma gondii ME49)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	O55207-2	Q96B97	1244	1249	6	54	None	None	15090612	"10116"(Rattus norvegicus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	O55207-2	Q96B97	1244	1249	105	153	None	None	15090612	"10116"(Rattus norvegicus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	O55207-2	Q96B97	1244	1249	274	324	None	None	15090612	"10116"(Rattus norvegicus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	O75553	Q96B97	516	521	6	54	None	None	14596919	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	O75553	Q96B97	516	521	105	153	None	None	14596919	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	O75553	Q96B97	516	521	274	324	None	None	14596919	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	O94850	Q96B97	143	148	6	54	None	None	16751601	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08393	Q96B97	253	258	6	54	None	None	15824310	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08393	Q96B97	253	258	105	153	None	None	15824310	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08393	Q96B97	253	258	274	324	None	None	15824310	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08393	Q96B97	414	419	6	54	None	None	15824310	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08393	Q96B97	414	419	105	153	None	None	15824310	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08393	Q96B97	414	419	274	324	None	None	15824310	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08411	Q9Y5K6	1764	1769	6	55	None	None	29702546	"11033"(Semliki forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08411	Q9Y5K6	1764	1769	115	163	None	None	29702546	"11033"(Semliki forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08411	Q96B97	1764	1769	6	54	None	None	29702546	"11033"(Semliki forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08411	Q96B97	1764	1769	274	324	None	None	29702546	"11033"(Semliki forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08411	Q9Y5K6	1771	1776	6	55	None	None	29702546	"11033"(Semliki forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08411	Q9Y5K6	1771	1776	115	163	None	None	29702546	"11033"(Semliki forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08411	Q96B97	1771	1776	6	54	None	None	29702546	"11033"(Semliki forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08411	Q96B97	1771	1776	274	324	None	None	29702546	"11033"(Semliki forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P08920	Q9JLQ0	320	325	6	55	0.13	0.13	9741631	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P0C5J9	Q925Q9	618	623	6	54	None	None	11152963	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P0C5J9	Q925Q9	618	623	105	153	None	None	11152963	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P0C5J9	Q925Q9	678	683	6	54	None	None	11152963	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P0C5J9	Q925Q9	678	683	105	153	None	None	11152963	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P26651	Q96B97	309	314	6	54	None	None	20221403	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P26651	Q96B97	309	314	105	153	None	None	20221403	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P26651	Q96B97	309	314	274	324	None	None	20221403	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27282	Q96B97	1787	1792	6	54	None	None	31694937	"11038"(Venezuelan equine encephalitis virus (strain Trinidad donkey))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27282	Q96B97	1787	1792	274	324	None	None	31694937	"11038"(Venezuelan equine encephalitis virus (strain Trinidad donkey))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27282	Q9Y5K6	1787	1792	6	55	None	None	31694937	"11038"(Venezuelan equine encephalitis virus (strain Trinidad donkey))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27282	Q9Y5K6	1787	1792	115	163	None	None	31694937	"11038"(Venezuelan equine encephalitis virus (strain Trinidad donkey))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27282	Q96B97	1799	1804	6	54	None	None	31694937	"11038"(Venezuelan equine encephalitis virus (strain Trinidad donkey))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27282	Q96B97	1799	1804	274	324	None	None	31694937	"11038"(Venezuelan equine encephalitis virus (strain Trinidad donkey))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27282	Q9Y5K6	1799	1804	6	55	None	None	31694937	"11038"(Venezuelan equine encephalitis virus (strain Trinidad donkey))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27282	Q9Y5K6	1799	1804	115	163	None	None	31694937	"11038"(Venezuelan equine encephalitis virus (strain Trinidad donkey))	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P27986	Q9Y5K6	85	90	6	55	None	None	31723006	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P78314	Q96B97	208	213	6	54	None	None	17306257	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P87515	Q9Y5K6	1693	1698	6	55	None	None	29702546	"11020"(Barmah Forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P87515	Q9Y5K6	1693	1698	115	163	None	None	29702546	"11020"(Barmah Forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P87515	Q9Y5K6	1703	1708	6	55	None	None	29702546	"11020"(Barmah Forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P87515	Q9Y5K6	1703	1708	115	163	None	None	29702546	"11020"(Barmah Forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P87515	Q9Y5K6	1737	1742	6	55	None	None	29702546	"11020"(Barmah Forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P87515	Q9Y5K6	1737	1742	115	163	None	None	29702546	"11020"(Barmah Forest virus)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P97318	Q8R550	516	521	6	54	None	None	18076569	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P97318	Q8R550	516	521	105	153	None	None	18076569	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P97318	Q8R550	516	521	318	368	None	None	18076569	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P98082	Q96B97	620	625	6	54	None	None	14596919	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P98082	Q96B97	620	625	105	153	None	None	14596919	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P98082	Q96B97	620	625	274	324	None	None	14596919	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH3_CIN85_PxpxPR_1	PF14604	P98082	Q96B97	715	720	6	54	None	None	14596919	"9606"(Homo sapiens)	"9606"(Homo sapiens)
