"ORF","baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast","DE","SGD","DESCRIPTION"
"YOR316C-A",27.2177907841366,-1.12151637632613,0.602609322816815,0.00324391253183448,0.00875995012335987,"YOR316C-A","KAN_vs_WT","down-regulated","S000028584","Putative protein of unknown function; identified by fungal homology and RT-PCR"
"YOR341W",10674.164060429,-1.0236460992485,0.0371686626202177,2.52414053232511e-168,4.83334667386739e-166,"YOR341W","KAN_vs_WT","down-regulated","S000005868","RNA polymerase I largest subunit A190"
"YOR348C",310.358558052815,1.10276002575884,0.133299886787871,1.07848734549849e-17,1.13582692270083e-16,"YOR348C","CRISPY.ATG_vs_WT","up-regulated","S000005875","Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells"
"YOR369C",12732.3505715346,-1.05979199293257,0.110595655955212,9.02952624612008e-23,1.22704465267167e-21,"YOR369C","CRISPY.ATG_vs_WT","down-regulated","S000005896","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S12, no bacterial homolog"
"YOR382W",3344.17500468536,-2.69958071732107,0.0931793568019211,8.41642950169404e-186,1.96975622300758e-183,"YOR382W","KAN_vs_WT","down-regulated","S000005909","Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall "
"YOR383C",3303.70379813437,1.10945812904829,0.0724392450340729,5.77816414832859e-54,2.51808408643368e-52,"YOR383C","CRISPY.ATG_vs_WT","up-regulated","S000005910","Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall "
"YOR383C",3303.70379813437,-2.91245212258487,0.0835123013087932,9.67045744318744e-268,3.81922628646884e-265,"YOR383C","KAN_vs_WT","down-regulated","S000005910","Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall "
"YOR388C",953.017857321241,1.76580940593146,0.0739758238876879,4.20218865625761e-127,2.21280250990765e-124,"YOR388C","CRISPY.ATG_vs_WT","up-regulated","S000005915","NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate"
"YOR388C",953.017857321241,-3.29676654947162,0.128301316872886,2.20349298008593e-147,3.57022362593923e-145,"YOR388C","KAN_vs_WT","down-regulated","S000005915","NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate"
"YOR394W",163.07313971062,2.11187974916415,0.184070338326353,1.1884932321045e-31,2.43834049794426e-30,"YOR394W","KAN_vs_WT","up-regulated","S000005921","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the cytosol; identical to Pau22p; encodes two proteins that are translated from 2 different start codons"
"YPL012W",2941.58781428707,-1.17021504434415,0.0635672593794893,1.10518372246794e-76,6.71505379064894e-75,"YPL012W","KAN_vs_WT","down-regulated","S000005933","Protein required for export of the ribosomal subunits; associates with the RNA components of the pre-ribosomes; has a role in nuclear import in association with Pse1p; also plays a role in the cell cycle and the DNA damage response; contains HEAT-repeats"
"YPL036W",1943.39446176382,1.52597969431005,0.066241303602395,1.16722487799053e-118,5.26835286001585e-116,"YPL036W","CRISPY.ATG_vs_WT","up-regulated","S000005957","Plasma membrane H+-ATPase; isoform of Pma1p, involved in pumping protons out of the cell; regulator of cytoplasmic pH and plasma membrane potential"
"YPL043W",1351.68485899219,-1.30995126247404,0.0916211406956843,1.84626622474307e-47,5.92210978383322e-46,"YPL043W","KAN_vs_WT","down-regulated","S000005964","Nucleolar protein; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; contains four RNA recognition motifs (RRMs)"
"YPL061W",18945.1656753281,-1.08900047642015,0.0724379785134088,2.90526005837865e-52,1.19209989018797e-50,"YPL061W","CRISPY.ATG_vs_WT","down-regulated","S000005982","Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress"
"YPL079W",7132.25207154489,-1.00415524602098,0.066505417363847,1.69456180668096e-52,6.99865101726601e-51,"YPL079W","CRISPY.ATG_vs_WT","down-regulated","S000006000","Ribosomal 60S subunit protein L21B; homologous to mammalian ribosomal protein L21, no bacterial homolog; RPL21B has a paralog, RPL21A, that arose from the whole genome duplication"
"YPL086C",1201.64131937103,-1.06112518981101,0.0839844845991621,1.42756455520903e-37,3.60831216974633e-36,"YPL086C","KAN_vs_WT","down-regulated","S000006007","Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant"
"YPL093W",4515.66607946396,-1.3308119874522,0.0587975689818647,1.57027823584754e-114,2.02501799435115e-112,"YPL093W","KAN_vs_WT","down-regulated","S000006014","Putative GTPase; associates with free 60S ribosomal subunits in the nucleolus and is required for 60S ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; member of the ODN family of nucleolar G-proteins"
"YPL130W",45.2809082769071,-1.74186402052928,0.374459652026571,2.31285649755799e-07,1.21791168400574e-06,"YPL130W","KAN_vs_WT","down-regulated","S000006051","Meiosis-specific prospore protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation; identified as a weak high-copy suppressor of the spo1-1 ts mutation; SPO19 has a paralog, YOR214C, that arose from the whole genome duplication"
"YPL163C",3817.50452121754,2.39136252618663,0.0856035754958131,4.68958254184591e-173,9.87782402730811e-171,"YPL163C","KAN_vs_WT","up-regulated","S000006084","Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog, SRL1, that arose from the whole genome duplication"
"YPL187W",39721.2524015553,-1.33981040331981,0.0451321652609699,1.7889779601883e-195,4.71022988767911e-193,"YPL187W","KAN_vs_WT","down-regulated","S000006108","Mating pheromone alpha-factor, made by alpha cells; interacts with mating type a cells to induce cell cycle arrest and other responses leading to mating; also encoded by MF(ALPHA)2, although MF(ALPHA)1 produces most alpha-factor; binds copper(II) ions"
"YPL217C",3360.01463643882,-1.03232540058597,0.0715715336125156,3.90940973707701e-48,1.27337938807163e-46,"YPL217C","KAN_vs_WT","down-regulated","S000006138","GTPase required for ribosomal subunit synthesis and rRNA processing; required for synthesis of 40S ribosomal subunits and for processing the 35S pre-rRNA at sites A0, A1, and A2; interacts with Rcl1p, which stimulates its GTPase and U3 snoRNA binding activities; has similarity to Tsr1p"
"YPL223C",1646.42035715243,-1.74547651064866,0.0866752655897462,2.20591455300487e-91,1.76445241271364e-89,"YPL223C","KAN_vs_WT","down-regulated","S000006144","Hydrophilin essential in desiccation-rehydration process; stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway; GRE1 has a paralog, SIP18, that arose from the whole genome duplication"
"YPL223C",1646.42035715243,1.24128425121937,0.0765808984451956,3.8635481029947e-60,2.12293569241943e-58,"YPL223C","CRISPY.ATG_vs_WT","up-regulated","S000006144","Hydrophilin essential in desiccation-rehydration process; stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway; GRE1 has a paralog, SIP18, that arose from the whole genome duplication"
"YPL250C",396.768058623054,1.19252036931555,0.125926701477534,2.17412875070439e-22,2.9106609270553e-21,"YPL250C","CRISPY.ATG_vs_WT","up-regulated","S000006171","Protein of unknown function; required for selective and nonselective autophagy, and mitophagy; regulates the rate of autophagosome formation; interacts with Atg9p, and has a similar peri-mitochondrial localization; elevated Gcn4p-dependent expression under autophagy-inducing conditions; mobilized into polysomes upon a shift from a fermentable to nonfermentable carbon source; potential Cdc28p substrate; ATG41 has a paralog, ICY1, that arose from the whole genome duplication"
"YPL256C",2528.22118748461,-1.04202880255481,0.0653932291253578,5.78415631690857e-58,2.85547529426135e-56,"YPL256C","CRISPY.ATG_vs_WT","down-regulated","S000006177","G1 cyclin involved in regulation of the cell cycle; activates Cdc28p kinase to promote the G1 to S phase transition; late G1 specific expression depends on transcription factor complexes, MBF (Swi6p-Mbp1p) and SBF (Swi6p-Swi4p); CLN2 has a paralog, CLN1, that arose from the whole genome duplication; cell cycle arrest phenotype of the cln1 cln2 cln3 triple null mutant is complemented by any of human cyclins CCNA2, CCNB1, CCNC, CCND1, or CCNE1"
"YPL272C",13227.3084892022,-1.82787261066793,0.0663741821818298,2.43788185933843e-168,4.81405483411236e-166,"YPL272C","KAN_vs_WT","down-regulated","S000006193","Putative protein of unknown function; gene expression induced in response to ketoconazole; YPL272C is not an essential gene"
"YPL282C",200.792430345211,2.38381250141708,0.180244514699226,4.13267187810944e-41,1.14036478592898e-39,"YPL282C","KAN_vs_WT","up-regulated","S000006203","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to just the vacuole; identical to Pau21p; encodes two proteins that are translated from two different start codons"
"YPR005C",416.360070767022,1.25765100123404,0.12426184673692,3.92733863653554e-25,6.21545181408189e-24,"YPR005C","KAN_vs_WT","up-regulated","S000006209","Cytoplasmic protein involved in halotolerance; decreases intracellular Na+ (via Ena1p) and increases intracellular K+ by decreasing efflux; expression repressed by Ssn6p-Tup1p and Sko1p and induced by NaCl, KCl, and sorbitol through Gcn4p"
"YPR010C",7694.1189646303,-1.08917064148351,0.0406216290196113,2.51666376897768e-159,4.29805360977566e-157,"YPR010C","KAN_vs_WT","down-regulated","S000006214","RNA polymerase I second largest subunit A135"
"YPR059C",10.0707993746658,-1.51943800947193,0.826613598571314,0.00228150304824507,0.00578060054605477,"YPR059C","CRISPY.ATG_vs_WT","down-regulated","S000006263","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YMC1/YPR058W"
"YPR064W",38.8491838927817,1.27195642779833,0.491397153181653,0.000442712183787279,0.00128976407992246,"YPR064W","CRISPY.ATG_vs_WT","up-regulated","S000006268","Putative protein of unknown function; conserved among S. cerevisiae strains; YPR064W is not an essential gene"
"YPR078C",99.8617153553097,1.21597077004073,0.19832088349328,7.5491418769429e-11,5.53399391187961e-10,"YPR078C","KAN_vs_WT","up-regulated","S000006282","Putative protein of unknown function; possible role in DNA metabolism and/or in genome stability; expression is heat-inducible"
"YPR112C",2037.43575061834,-1.35984354175679,0.0626443881329602,1.93527685182324e-105,2.14544112748615e-103,"YPR112C","KAN_vs_WT","down-regulated","S000006316","Essential conserved small ribosomal subunit (40s) synthesis factor; component of the 90S preribosome; required for production of 18S rRNA and small ribosomal subunit; contains five consensus RNA-binding domains and binds to the pre-rRNA at two sites within the 18S region"
"YPR144C",638.39905844872,-1.335385218407,0.116141474640895,1.02700428095815e-31,2.11388926754872e-30,"YPR144C","KAN_vs_WT","down-regulated","S000006348","Nucleolar protein; forms a complex with Nop14p that mediates maturation and nuclear export of 40S ribosomal subunits; relocalizes to the cytosol in response to hypoxia"
"YPR145C-A",1262.69882900177,-1.33117925146971,0.0923234369163472,3.08640560485126e-48,1.0105179801583e-46,"YPR145C-A","KAN_vs_WT","down-regulated","S000113589","Putative protein of unknown function"
"YPR192W",378.894234025112,-1.04180101343697,0.157902748213999,4.18168320143315e-12,3.35756749045185e-11,"YPR192W","KAN_vs_WT","down-regulated","S000006396","Spore-specific water channel; mediates the transport of water across cell membranes, developmentally controlled; may play a role in spore maturation, probably by allowing water outflow, may be involved in freeze tolerance"
"YPR193C",117.467306151098,1.38447824239309,0.194417369230272,7.78288129820897e-14,6.39532209666873e-13,"YPR193C","CRISPY.ATG_vs_WT","up-regulated","S000006397","Tetrameric histone acetyltransferase; has similarity to Gcn5p, Hat1p, Elp3p, and Hpa3p; acetylates histones H3 and H4 in vitro and exhibits autoacetylation activity; also acetylates polyamines"
