"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","min_peps","min_prob","min_crap_expt","GO"
"MF","GO:0016817","hydrolase activity, acting on acid anhydrides",0.416666666666667,0.0758047767393562,4.21359628896417e-06,9.69127146461759e-05,4.87890096616904e-05,"YJR121W/YDL100C/YJR072C/YOR165W/YEL031W/YJR045C/YML085C/YFL037W/YDL185W/YBR127C",10,5,90,11,"MF_hydrolase activity, acting on acid anhydrides"
"MF","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",0.416666666666667,0.0758047767393562,4.21359628896417e-06,9.69127146461759e-05,4.87890096616904e-05,"YJR121W/YDL100C/YJR072C/YOR165W/YEL031W/YJR045C/YML085C/YFL037W/YDL185W/YBR127C",10,5,90,11,"MF_hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"MF","GO:0016887","ATPase activity",0.291666666666667,0.0514018691588785,0.000143342849455781,0.00130603785979274,0.000657501897378494,"YJR121W/YDL100C/YJR072C/YEL031W/YJR045C/YDL185W/YBR127C",7,5,90,11,"MF_ATPase activity"
"MF","GO:0098772","molecular function regulator",0.208333333333333,0.0550363447559709,0.0087441164756068,0.0257118296608617,0.0129441705386489,"YGL195W/YEL022W/YDL100C/YGR233C/YJR045C",5,5,90,11,"MF_molecular function regulator"
"MF","GO:0005198","structural molecule activity",0.208333333333333,0.0614399446175147,0.0137144965541014,0.0359454209082713,0.0180960929057659,"YGL206C/YKR082W/YML103C/YML085C/YFL037W",5,5,90,11,"MF_structural molecule activity"
"MF","GO:0019829","cation-transporting ATPase activity",0.166666666666667,0.00744202146071305,2.53657951722006e-05,0.000400264310603598,0.000201506060258104,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_cation-transporting ATPase activity"
"MF","GO:0022853","active ion transmembrane transporter activity",0.166666666666667,0.00778816199376947,3.04548931980999e-05,0.000400264310603598,0.000201506060258104,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_active ion transmembrane transporter activity"
"MF","GO:0042625","ATPase coupled ion transmembrane transporter activity",0.166666666666667,0.00778816199376947,3.04548931980999e-05,0.000400264310603598,0.000201506060258104,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_ATPase coupled ion transmembrane transporter activity"
"MF","GO:0042626","ATPase activity, coupled to transmembrane movement of substances",0.166666666666667,0.0117687781239183,0.000156156700627392,0.00130603785979274,0.000657501897378494,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_ATPase activity, coupled to transmembrane movement of substances"
"MF","GO:0043492","ATPase activity, coupled to movement of substances",0.166666666666667,0.0126341294565594,0.000205823958274645,0.00157798368010561,0.000794408260007402,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_ATPase activity, coupled to movement of substances"
"MF","GO:0015399","primary active transmembrane transporter activity",0.166666666666667,0.013153340256144,0.000240598024378647,0.00158107273163111,0.000795963388921839,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_primary active transmembrane transporter activity"
"MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity",0.166666666666667,0.013153340256144,0.000240598024378647,0.00158107273163111,0.000795963388921839,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_P-P-bond-hydrolysis-driven transmembrane transporter activity"
"MF","GO:0003924","GTPase activity",0.166666666666667,0.014018691588785,0.00030769674755509,0.00176925629844177,0.000890701111343681,"YJR072C/YOR165W/YML085C/YFL037W",4,5,90,11,"MF_GTPase activity"
"MF","GO:0001883","purine nucleoside binding",0.166666666666667,0.0179993077189339,0.000797707221323372,0.00349471735055954,0.0017593542725929,"YJR072C/YOR165W/YML085C/YFL037W",4,5,90,11,"MF_purine nucleoside binding"
"MF","GO:0005525","GTP binding",0.166666666666667,0.0179993077189339,0.000797707221323372,0.00349471735055954,0.0017593542725929,"YJR072C/YOR165W/YML085C/YFL037W",4,5,90,11,"MF_GTP binding"
"MF","GO:0019001","guanyl nucleotide binding",0.166666666666667,0.0179993077189339,0.000797707221323372,0.00349471735055954,0.0017593542725929,"YJR072C/YOR165W/YML085C/YFL037W",4,5,90,11,"MF_guanyl nucleotide binding"
"MF","GO:0032550","purine ribonucleoside binding",0.166666666666667,0.0179993077189339,0.000797707221323372,0.00349471735055954,0.0017593542725929,"YJR072C/YOR165W/YML085C/YFL037W",4,5,90,11,"MF_purine ribonucleoside binding"
"MF","GO:0032561","guanyl ribonucleotide binding",0.166666666666667,0.0179993077189339,0.000797707221323372,0.00349471735055954,0.0017593542725929,"YJR072C/YOR165W/YML085C/YFL037W",4,5,90,11,"MF_guanyl ribonucleotide binding"
"MF","GO:0032549","ribonucleoside binding",0.166666666666667,0.0185185185185185,0.000887850975169034,0.00367775310785525,0.00185150042043056,"YJR072C/YOR165W/YML085C/YFL037W",4,5,90,11,"MF_ribonucleoside binding"
"MF","GO:0001882","nucleoside binding",0.166666666666667,0.0186915887850467,0.000919438276963813,0.00367775310785525,0.00185150042043056,"YJR072C/YOR165W/YML085C/YFL037W",4,5,90,11,"MF_nucleoside binding"
"MF","GO:0022890","inorganic cation transmembrane transporter activity",0.166666666666667,0.0252682589131187,0.0028036620927858,0.0107473713556789,0.005410575968534,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_inorganic cation transmembrane transporter activity"
"MF","GO:0022804","active transmembrane transporter activity",0.166666666666667,0.0283835237106265,0.00426503716061931,0.0156953367510791,0.00790154252914735,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_active transmembrane transporter activity"
"MF","GO:0008324","cation transmembrane transporter activity",0.166666666666667,0.0323641398407754,0.00679345566994191,0.0208332640544885,0.0104881420869279,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_cation transmembrane transporter activity"
"MF","GO:0042623","ATPase activity, coupled",0.166666666666667,0.0392869505019038,0.0132724197069814,0.0359454209082713,0.0180960929057659,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_ATPase activity, coupled"
"MF","GO:0015318","inorganic molecular entity transmembrane transporter activity",0.166666666666667,0.0434406368985808,0.0186051401484356,0.0450440235172652,0.0226766251116667,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,11,"MF_inorganic molecular entity transmembrane transporter activity"
"MF","GO:0046961","proton-transporting ATPase activity, rotational mechanism",0.125,0.00311526479750779,4.93355011506104e-05,0.00056735826323202,0.000285626585608797,"YJR121W/YDL185W/YBR127C",3,5,90,11,"MF_proton-transporting ATPase activity, rotational mechanism"
"MF","GO:0036442","proton-exporting ATPase activity",0.125,0.00346140533056421,6.8549420924044e-05,0.000700727413890227,0.000352768949784554,"YJR121W/YDL185W/YBR127C",3,5,90,11,"MF_proton-exporting ATPase activity"
"MF","GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",0.125,0.00553824852890273,0.000288644110358974,0.00176925629844177,0.000890701111343681,"YJR121W/YDL185W/YBR127C",3,5,90,11,"MF_ATPase activity, coupled to transmembrane movement of ions, rotational mechanism"
"CC","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain",0.125,0.00224253924443678,1.73589480439821e-05,0.00189212533679405,0.0016079867661794,"YJR121W/YDL185W/YBR127C",3,5,90,11,"CC_proton-transporting two-sector ATPase complex, catalytic domain"
"MF","GO:0051082","unfolded protein binding",0.125,0.0145379023883697,0.00481274944736741,0.0163989981169556,0.00825578852569848,"YDL100C/YJR045C/YDR212W",3,5,90,11,"MF_unfolded protein binding"
"MF","GO:0015078","proton transmembrane transporter activity",0.125,0.0162686050536518,0.00658890662820585,0.0208332640544885,0.0104881420869279,"YJR121W/YDL185W/YBR127C",3,5,90,11,"MF_proton transmembrane transporter activity"
"MF","GO:0015077","monovalent inorganic cation transmembrane transporter activity",0.125,0.0181723779854621,0.00894324509943014,0.0257118296608617,0.0129441705386489,"YJR121W/YDL185W/YBR127C",3,5,90,11,"MF_monovalent inorganic cation transmembrane transporter activity"
"CC","GO:0016469","proton-transporting two-sector ATPase complex",0.125,0.00603760565809902,0.000374182887437982,0.02039296736537,0.0173305758392329,"YJR121W/YDL185W/YBR127C",3,5,90,11,"CC_proton-transporting two-sector ATPase complex"
"MF","GO:0017056","structural constituent of nuclear pore",0.0833333333333333,0.00432675666320526,0.00467991120929711,0.0163989981169556,0.00825578852569848,"YKR082W/YML103C",2,5,90,11,"MF_structural constituent of nuclear pore"
"MF","GO:0005200","structural constituent of cytoskeleton",0.0833333333333333,0.0050190377293181,0.00626969630019782,0.02060043070065,0.0103709262108535,"YML085C/YFL037W",2,5,90,11,"MF_structural constituent of cytoskeleton"
"MF","GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00744202146071305,0.013460159391549,0.0359454209082713,0.0180960929057659,"YDR457W/YKL010C",2,5,90,11,"MF_ubiquitin protein ligase activity"
"MF","GO:0061659","ubiquitin-like protein ligase activity",0.0833333333333333,0.00761509172724126,0.0140655994858453,0.0359454209082713,0.0180960929057659,"YDR457W/YKL010C",2,5,90,11,"MF_ubiquitin-like protein ligase activity"
"MF","GO:0016879","ligase activity, forming carbon-nitrogen bonds",0.0833333333333333,0.00778816199376947,0.014682742630447,0.0365084411351656,0.0183795355829209,"YGL234W/YJL130C",2,5,90,11,"MF_ligase activity, forming carbon-nitrogen bonds"
"CC","GO:0016471","vacuolar proton-transporting V-type ATPase complex",0.0833333333333333,0.00172503018802829,0.000724471452826347,0.0263224627860239,0.0223696448591995,"YDL185W/YBR127C",2,5,90,11,"CC_vacuolar proton-transporting V-type ATPase complex"
"MF","GO:0005085","guanyl-nucleotide exchange factor activity",0.0833333333333333,0.00899965385946694,0.0193221728724559,0.0455805103657935,0.0229467100239693,"YEL022W/YDL100C",2,5,90,11,"MF_guanyl-nucleotide exchange factor activity"
"MF","GO:0017111","nucleoside-triphosphatase activity",0.423076923076923,0.0718241606092073,6.63332236971676e-07,2.73761781717749e-05,1.53090470039531e-05,"YJR121W/YDL100C/YMR186W/YJR072C/YOR165W/YEL031W/YJR045C/YML085C/YFL037W/YDL185W/YBR127C",11,5,90,13,"MF_nucleoside-triphosphatase activity"
"MF","GO:0016462","pyrophosphatase activity",0.423076923076923,0.0758047767393562,1.14067409049062e-06,2.73761781717749e-05,1.53090470039531e-05,"YJR121W/YDL100C/YMR186W/YJR072C/YOR165W/YEL031W/YJR045C/YML085C/YFL037W/YDL185W/YBR127C",11,5,90,13,"MF_pyrophosphatase activity"
"MF","GO:0016817","hydrolase activity, acting on acid anhydrides",0.423076923076923,0.0758047767393562,1.14067409049062e-06,2.73761781717749e-05,1.53090470039531e-05,"YJR121W/YDL100C/YMR186W/YJR072C/YOR165W/YEL031W/YJR045C/YML085C/YFL037W/YDL185W/YBR127C",11,5,90,13,"MF_hydrolase activity, acting on acid anhydrides"
"MF","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",0.423076923076923,0.0758047767393562,1.14067409049062e-06,2.73761781717749e-05,1.53090470039531e-05,"YJR121W/YDL100C/YMR186W/YJR072C/YOR165W/YEL031W/YJR045C/YML085C/YFL037W/YDL185W/YBR127C",11,5,90,13,"MF_hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"MF","GO:0016887","ATPase activity",0.307692307692308,0.0514018691588785,3.07455631399033e-05,0.000508360127515176,0.000284280334465723,"YJR121W/YDL100C/YMR186W/YJR072C/YEL031W/YJR045C/YDL185W/YBR127C",8,5,90,13,"MF_ATPase activity"
"BP","GO:1901135","carbohydrate derivative metabolic process",0.269230769230769,0.0668278362977033,0.00121933305162679,0.0362285396365325,0.0292370670750964,"YGL234W/YJR121W/YDR099W/YHR174W/YJL130C/YDL185W/YBR127C",7,5,90,13,"BP_carbohydrate derivative metabolic process"
"BP","GO:0009161","ribonucleoside monophosphate metabolic process",0.230769230769231,0.0255568986358142,3.79853235792004e-05,0.0121264655178768,0.00978627041793564,"YGL234W/YJR121W/YHR174W/YJL130C/YDL185W/YBR127C",6,5,90,13,"BP_ribonucleoside monophosphate metabolic process"
"BP","GO:0009123","nucleoside monophosphate metabolic process",0.230769230769231,0.026074943878432,4.25490018171115e-05,0.0121264655178768,0.00978627041793564,"YGL234W/YJR121W/YHR174W/YJL130C/YDL185W/YBR127C",6,5,90,13,"BP_nucleoside monophosphate metabolic process"
"BP","GO:0009259","ribonucleotide metabolic process",0.230769230769231,0.0298739423242963,9.12396625613725e-05,0.0173355358866608,0.0139900815927438,"YGL234W/YJR121W/YHR174W/YJL130C/YDL185W/YBR127C",6,5,90,13,"BP_ribonucleotide metabolic process"
"BP","GO:0019693","ribose phosphate metabolic process",0.230769230769231,0.033327577275082,0.000167134571067817,0.0225778128475435,0.0182206910699474,"YGL234W/YJR121W/YHR174W/YJL130C/YDL185W/YBR127C",6,5,90,13,"BP_ribose phosphate metabolic process"
"BP","GO:0009117","nucleotide metabolic process",0.230769230769231,0.0450699361077534,0.000849634059609266,0.0362285396365325,0.0292370670750964,"YGL234W/YJR121W/YHR174W/YJL130C/YDL185W/YBR127C",6,5,90,13,"BP_nucleotide metabolic process"
"BP","GO:0006753","nucleoside phosphate metabolic process",0.230769230769231,0.0457606630979105,0.000920407620337873,0.0362285396365325,0.0292370670750964,"YGL234W/YJR121W/YHR174W/YJL130C/YDL185W/YBR127C",6,5,90,13,"BP_nucleoside phosphate metabolic process"
"BP","GO:0017144","drug metabolic process",0.230769230769231,0.0504230702814712,0.00152587575370847,0.0362395491505761,0.0292459519460789,"YJR121W/YDR099W/YHR174W/YER023W/YDL185W/YBR127C",6,5,90,13,"BP_drug metabolic process"
"BP","GO:0055086","nucleobase-containing small molecule metabolic process",0.230769230769231,0.0518045242617855,0.00175385756311653,0.0373094404694166,0.0301093730104064,"YGL234W/YJR121W/YHR174W/YJL130C/YDL185W/YBR127C",6,5,90,13,"BP_nucleobase-containing small molecule metabolic process"
"MF","GO:0042623","ATPase activity, coupled",0.192307692307692,0.0392869505019038,0.00299450676086144,0.0114989059617079,0.00643030925490245,"YJR121W/YMR186W/YEL031W/YDL185W/YBR127C",5,5,90,13,"MF_ATPase activity, coupled"
"BP","GO:0009126","purine nucleoside monophosphate metabolic process",0.192307692307692,0.0224486271801071,0.000237661187868879,0.0225778128475435,0.0182206910699474,"YGL234W/YJR121W/YHR174W/YDL185W/YBR127C",5,5,90,13,"BP_purine nucleoside monophosphate metabolic process"
"BP","GO:0009167","purine ribonucleoside monophosphate metabolic process",0.192307692307692,0.0224486271801071,0.000237661187868879,0.0225778128475435,0.0182206910699474,"YGL234W/YJR121W/YHR174W/YDL185W/YBR127C",5,5,90,13,"BP_purine ribonucleoside monophosphate metabolic process"
"MF","GO:0098772","molecular function regulator",0.192307692307692,0.0550363447559709,0.0123678092665245,0.0359790815026166,0.0201198811034369,"YGL195W/YEL022W/YDL100C/YGR233C/YJR045C",5,5,90,13,"MF_molecular function regulator"
"MF","GO:0005198","structural molecule activity",0.192307692307692,0.0614399446175147,0.0191955318339265,0.0498046231366741,0.0278512695172191,"YGL206C/YKR082W/YML103C/YML085C/YFL037W",5,5,90,13,"MF_structural molecule activity"
"BP","GO:0009150","purine ribonucleotide metabolic process",0.192307692307692,0.027283716111207,0.000586752377890542,0.0362285396365325,0.0292370670750964,"YGL234W/YJR121W/YHR174W/YDL185W/YBR127C",5,5,90,13,"BP_purine ribonucleotide metabolic process"
"BP","GO:0006163","purine nucleotide metabolic process",0.192307692307692,0.0279744431013642,0.00065785352514445,0.0362285396365325,0.0292370670750964,"YGL234W/YJR121W/YHR174W/YDL185W/YBR127C",5,5,90,13,"BP_purine nucleotide metabolic process"
"BP","GO:0072521","purine-containing compound metabolic process",0.192307692307692,0.0310827145570713,0.00106108894790672,0.0362285396365325,0.0292370670750964,"YGL234W/YJR121W/YHR174W/YDL185W/YBR127C",5,5,90,13,"BP_purine-containing compound metabolic process"
"MF","GO:0019829","cation-transporting ATPase activity",0.153846153846154,0.00744202146071305,3.5303845243681e-05,0.000508360127515176,0.000284280334465723,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,13,"MF_cation-transporting ATPase activity"
"MF","GO:0022853","active ion transmembrane transporter activity",0.153846153846154,0.00778816199376947,4.2363343959598e-05,0.000508360127515176,0.000284280334465723,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,13,"MF_active ion transmembrane transporter activity"
"MF","GO:0042625","ATPase coupled ion transmembrane transporter activity",0.153846153846154,0.00778816199376947,4.2363343959598e-05,0.000508360127515176,0.000284280334465723,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,13,"MF_ATPase coupled ion transmembrane transporter activity"
"MF","GO:0042626","ATPase activity, coupled to transmembrane movement of substances",0.153846153846154,0.0117687781239183,0.000215840786459054,0.00188370140909719,0.00105338565640304,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,13,"MF_ATPase activity, coupled to transmembrane movement of substances"
"MF","GO:0043492","ATPase activity, coupled to movement of substances",0.153846153846154,0.0126341294565594,0.000284099050666402,0.00227279240533121,0.0012709694371918,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,13,"MF_ATPase activity, coupled to movement of substances"
"MF","GO:0015399","primary active transmembrane transporter activity",0.153846153846154,0.013153340256144,0.000331823144389514,0.00227535870438524,0.00127240453863648,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,13,"MF_primary active transmembrane transporter activity"
"MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity",0.153846153846154,0.013153340256144,0.000331823144389514,0.00227535870438524,0.00127240453863648,"YJR121W/YEL031W/YDL185W/YBR127C",4,5,90,13,"MF_P-P-bond-hydrolysis-driven transmembrane transporter activity"
